PID;form_id;form_version;form_key;form_label;type;record_urn;dataelement_urn;source_id;mandatory;repeatable;position;resolution_status
79;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:101:1;X_225_22_101;False;False;4;record_resolved
79;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:102:1;X_225_22_102;False;False;4;record_resolved
79;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:103:1;X_225_22_103;False;False;4;record_resolved
79;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:23:1;urn:osse-11:dataelement:106:1;X_225_23_106;False;False;8;record_resolved
79;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:23:1;urn:osse-11:dataelement:107:1;X_225_23_107;False;False;8;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:112:1;X_226_0_112;True;False;1;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:109:1;X_226_0_109;False;False;3;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:355:1;X_226_0_355;False;False;4;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:111:1;X_226_0_111;False;False;5;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:113:1;X_226_0_113;True;False;7;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:130:1;X_226_0_130;False;False;16;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:131:1;X_226_0_131;False;False;17;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:132:1;X_226_0_132;False;False;18;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:137:1;X_226_0_137;False;False;20;direct_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:25:1;urn:osse-11:dataelement:114:1;X_226_25_114;False;False;8;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:25:1;urn:osse-11:dataelement:116:1;X_226_25_116;False;False;8;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:25:1;urn:osse-11:dataelement:117:1;X_226_25_117;False;False;8;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:115:1;X_226_26_115;False;False;9;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:118:1;X_226_26_118;False;False;9;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:119:1;X_226_26_119;False;False;9;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:120:1;X_226_26_120;False;False;9;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:121:1;X_226_26_121;False;False;9;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:27:1;urn:osse-11:dataelement:122:1;X_226_27_122;False;False;10;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:27:1;urn:osse-11:dataelement:118:1;X_226_27_118;False;False;10;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:27:1;urn:osse-11:dataelement:123:1;X_226_27_123;False;False;10;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:28:1;urn:osse-11:dataelement:124:1;X_226_28_124;False;False;12;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:28:1;urn:osse-11:dataelement:118:1;X_226_28_118;False;False;12;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:28:1;urn:osse-11:dataelement:125:1;X_226_28_125;False;False;12;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:29:1;urn:osse-11:dataelement:126:1;X_226_29_126;False;False;14;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:29:1;urn:osse-11:dataelement:118:1;X_226_29_118;False;False;14;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:29:1;urn:osse-11:dataelement:127:1;X_226_29_127;False;False;14;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:29:1;urn:osse-11:dataelement:128:1;X_226_29_128;False;False;14;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:29:1;urn:osse-11:dataelement:129:1;X_226_29_129;False;False;14;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:30:1;urn:osse-11:dataelement:133:1;X_226_30_133;False;False;19;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:30:1;urn:osse-11:dataelement:134:1;X_226_30_134;False;False;19;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:30:1;urn:osse-11:dataelement:135:1;X_226_30_135;False;False;19;record_resolved
79;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:30:1;urn:osse-11:dataelement:136:1;X_226_30_136;False;False;19;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:112:1;X_227_0_112;True;False;1;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:158:1;X_227_0_158;False;False;8;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:159:1;X_227_0_159;False;False;9;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:162:1;X_227_0_162;False;False;12;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:169:1;X_227_0_169;False;False;16;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:170:1;X_227_0_170;False;False;17;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:171:1;X_227_0_171;False;False;18;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:172:1;X_227_0_172;False;False;19;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:173:1;X_227_0_173;False;False;20;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:174:1;X_227_0_174;False;False;21;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:180:1;X_227_0_180;False;False;24;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:185:1;X_227_0_185;False;False;27;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:188:1;X_227_0_188;False;False;29;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:193:1;X_227_0_193;False;False;33;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:195:1;X_227_0_195;False;True;34;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:194:1;X_227_0_194;False;False;36;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;dataelement;;urn:osse-11:dataelement:196:1;X_227_0_196;False;True;37;direct_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:31:1;urn:osse-11:dataelement:138:1;X_227_31_138;False;False;3;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:31:1;urn:osse-11:dataelement:139:1;X_227_31_139;False;False;3;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:31:1;urn:osse-11:dataelement:140:1;X_227_31_140;False;False;3;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:32:1;urn:osse-11:dataelement:141:1;X_227_32_141;False;False;4;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:32:1;urn:osse-11:dataelement:142:1;X_227_32_142;False;False;4;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:32:1;urn:osse-11:dataelement:143:1;X_227_32_143;False;False;4;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:32:1;urn:osse-11:dataelement:144:1;X_227_32_144;False;False;4;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:32:1;urn:osse-11:dataelement:145:1;X_227_32_145;False;False;4;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:33:1;urn:osse-11:dataelement:146:1;X_227_33_146;False;False;5;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:33:1;urn:osse-11:dataelement:147:1;X_227_33_147;False;False;5;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:33:1;urn:osse-11:dataelement:148:1;X_227_33_148;False;False;5;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:33:1;urn:osse-11:dataelement:149:1;X_227_33_149;False;False;5;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:34:1;urn:osse-11:dataelement:150:1;X_227_34_150;False;False;6;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:34:1;urn:osse-11:dataelement:151:1;X_227_34_151;False;False;6;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:34:1;urn:osse-11:dataelement:152:1;X_227_34_152;False;False;6;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:34:1;urn:osse-11:dataelement:153:1;X_227_34_153;False;False;6;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:35:1;urn:osse-11:dataelement:154:1;X_227_35_154;False;False;7;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:35:1;urn:osse-11:dataelement:155:1;X_227_35_155;False;False;7;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:35:1;urn:osse-11:dataelement:156:1;X_227_35_156;False;False;7;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:35:1;urn:osse-11:dataelement:157:1;X_227_35_157;False;False;7;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:36:1;urn:osse-11:dataelement:160:1;X_227_36_160;False;False;11;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:36:1;urn:osse-11:dataelement:161:1;X_227_36_161;False;False;11;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:37:1;urn:osse-11:dataelement:163:1;X_227_37_163;False;False;13;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:37:1;urn:osse-11:dataelement:164:1;X_227_37_164;False;False;13;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:38:1;urn:osse-11:dataelement:165:1;X_227_38_165;False;False;14;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:38:1;urn:osse-11:dataelement:166:1;X_227_38_166;False;False;14;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:39:1;urn:osse-11:dataelement:167:1;X_227_39_167;False;False;15;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:39:1;urn:osse-11:dataelement:168:1;X_227_39_168;False;False;15;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:40:1;urn:osse-11:dataelement:175:1;X_227_40_175;False;False;22;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:40:1;urn:osse-11:dataelement:176:1;X_227_40_176;False;False;22;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:40:1;urn:osse-11:dataelement:177:1;X_227_40_177;False;False;22;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:41:1;urn:osse-11:dataelement:178:1;X_227_41_178;False;False;23;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:41:1;urn:osse-11:dataelement:179:1;X_227_41_179;False;False;23;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:42:1;urn:osse-11:dataelement:181:1;X_227_42_181;False;False;25;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:42:1;urn:osse-11:dataelement:182:1;X_227_42_182;False;False;25;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:43:1;urn:osse-11:dataelement:183:1;X_227_43_183;False;False;26;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:43:1;urn:osse-11:dataelement:184:1;X_227_43_184;False;False;26;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:44:1;urn:osse-11:dataelement:186:1;X_227_44_186;False;False;28;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:44:1;urn:osse-11:dataelement:187:1;X_227_44_187;False;False;28;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:45:1;urn:osse-11:dataelement:189:1;X_227_45_189;False;False;30;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:45:1;urn:osse-11:dataelement:190:1;X_227_45_190;False;False;30;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:46:1;urn:osse-11:dataelement:191:1;X_227_46_191;True;False;31;record_resolved
79;227;3;227_3_Previous treatments;Previous treatments;record;urn:osse-11:record:46:1;urn:osse-11:dataelement:192:1;X_227_46_192;True;False;31;record_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:42:1;X_222_0_42;True;False;1;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:43:2;X_222_0_43;True;False;2;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:46:1;X_222_0_46;True;False;3;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:45:1;X_222_0_45;False;False;4;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:345:1;X_222_0_345;True;False;6;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:47:1;X_222_0_47;True;False;7;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:48:1;X_222_0_48;True;False;8;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:49:2;X_222_0_49;False;False;9;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:50:1;X_222_0_50;False;False;10;direct_resolved
80;222;8;222_8_Screen data;Screen data;dataelement;;urn:osse-11:dataelement:52:2;X_222_0_52;False;False;11;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:62:1;X_224_0_62;False;False;5;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:63:1;X_224_0_63;False;False;6;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:266:1;X_224_0_266;False;False;9;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:337:1;X_224_0_337;False;False;10;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:245:1;X_224_0_245;False;False;11;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:88:1;X_224_0_88;False;False;12;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:89:1;X_224_0_89;False;False;13;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:90:1;X_224_0_90;False;False;14;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;dataelement;;urn:osse-11:dataelement:91:1;X_224_0_91;False;False;15;direct_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:16:1;urn:osse-11:dataelement:57:1;X_224_16_57;False;False;1;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:16:1;urn:osse-11:dataelement:58:1;X_224_16_58;False;False;1;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:17:1;urn:osse-11:dataelement:59:1;X_224_17_59;False;False;2;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:17:1;urn:osse-11:dataelement:60:1;X_224_17_60;False;False;2;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:17:1;urn:osse-11:dataelement:61:1;X_224_17_61;False;False;2;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:18:1;urn:osse-11:dataelement:64:1;X_224_18_64;False;False;3;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:18:1;urn:osse-11:dataelement:65:1;X_224_18_65;False;False;3;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:19:1;urn:osse-11:dataelement:66:1;X_224_19_66;False;False;7;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:19:1;urn:osse-11:dataelement:67:1;X_224_19_67;False;False;7;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:19:1;urn:osse-11:dataelement:68:1;X_224_19_68;False;False;7;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:19:1;urn:osse-11:dataelement:69:1;X_224_19_69;False;False;7;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:19:1;urn:osse-11:dataelement:70:1;X_224_19_70;False;False;7;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:71:1;X_224_20_71;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:72:1;X_224_20_72;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:73:1;X_224_20_73;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:74:1;X_224_20_74;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:75:1;X_224_20_75;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:76:1;X_224_20_76;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:77:1;X_224_20_77;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:78:1;X_224_20_78;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:80:1;X_224_20_80;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:81:1;X_224_20_81;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:82:1;X_224_20_82;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:83:1;X_224_20_83;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:84:1;X_224_20_84;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:85:1;X_224_20_85;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:79:1;X_224_20_79;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:86:1;X_224_20_86;False;False;8;record_resolved
80;224;4;224_4_ACLF evaluation;ACLF evaluation;record;urn:osse-11:record:20:1;urn:osse-11:dataelement:87:1;X_224_20_87;False;False;8;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;dataelement;;urn:osse-11:dataelement:55:1;X_225_0_55;True;False;1;direct_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;dataelement;;urn:osse-11:dataelement:92:1;X_225_0_92;True;False;2;direct_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;dataelement;;urn:osse-11:dataelement:104:1;X_225_0_104;True;False;5;direct_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;dataelement;;urn:osse-11:dataelement:346:1;X_225_0_346;False;False;6;direct_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;dataelement;;urn:osse-11:dataelement:105:1;X_225_0_105;True;False;7;direct_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:21:1;urn:osse-11:dataelement:93:1;X_225_21_93;False;False;3;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:21:1;urn:osse-11:dataelement:94:1;X_225_21_94;False;False;3;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:21:1;urn:osse-11:dataelement:96:1;X_225_21_96;False;False;3;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:21:1;urn:osse-11:dataelement:95:1;X_225_21_95;False;False;3;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:97:1;X_225_22_97;False;False;4;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:98:1;X_225_22_98;False;False;4;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:99:1;X_225_22_99;False;False;4;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:100:1;X_225_22_100;False;False;4;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:101:1;X_225_22_101;False;False;4;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:102:1;X_225_22_102;False;False;4;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:22:1;urn:osse-11:dataelement:103:1;X_225_22_103;False;False;4;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:23:1;urn:osse-11:dataelement:106:1;X_225_23_106;False;False;8;record_resolved
80;225;2;225_2_Patient’s information and Medical history;Patient’s information and Medical history;record;urn:osse-11:record:23:1;urn:osse-11:dataelement:107:1;X_225_23_107;False;False;8;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:112:1;X_226_0_112;True;False;1;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:109:1;X_226_0_109;False;False;3;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:355:1;X_226_0_355;False;False;4;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:111:1;X_226_0_111;False;False;5;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:113:1;X_226_0_113;True;False;7;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:130:1;X_226_0_130;False;False;16;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:131:1;X_226_0_131;False;False;17;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:132:1;X_226_0_132;False;False;18;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;dataelement;;urn:osse-11:dataelement:137:1;X_226_0_137;False;False;20;direct_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:25:1;urn:osse-11:dataelement:114:1;X_226_25_114;False;False;8;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:25:1;urn:osse-11:dataelement:116:1;X_226_25_116;False;False;8;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:25:1;urn:osse-11:dataelement:117:1;X_226_25_117;False;False;8;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:115:1;X_226_26_115;False;False;9;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:118:1;X_226_26_118;False;False;9;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:119:1;X_226_26_119;False;False;9;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:120:1;X_226_26_120;False;False;9;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:26:1;urn:osse-11:dataelement:121:1;X_226_26_121;False;False;9;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:27:1;urn:osse-11:dataelement:122:1;X_226_27_122;False;False;10;record_resolved
80;226;11;226_11_Previous clinical course;Previous clinical course;record;urn:osse-11:record:27:1;urn:osse-11:dataelement:118:1;X_226_27_118;False;False;10;record_resolved
